source,doi,article,technical.quality,risk.quality,total.quality,tech.tier.zero,tech.tier.zero.criteria.failure,risk.tier.zero,risk.tier.zero.criteria.failure,authors,year,genus,species,organism.group,environment,life.stage,invitro.invivo,sex,max.size.ingest.mm,ingest.size.source,exposure.route,leachate.only,mix,type,negative.control,reference.material,exposure.media,solvent,detergent,media.sal.ppt,media.ph,media.temp,media.temp.min,media.temp.max,exposure.duration.d,treatments,replicates,dosing.frequency,sample.size,dose.particles.mL.nominal,dose.particles.mL.min.nominal,dose.particles.mL.max.nominal,dose.mg.L.nominal,dose.mg.kg.sed.nominal,dose.mg.kg.food.nominal,dose.particles.kg.food.nominal,dose.particles.kg.food.min.nominal,dose.particles.kg.food.max.nominal,dose.percent.sed.nominal,dose.particles.m2.nominal,dose.mg.m2.nominal,dose.percent.food.nominal,dose.particles.kg.sed.nominal,chem.add.nominal,chem.add.dose.mg.L.nominal,chem.exp.typ.nominal,dose.particles.mL.measured,dose.particles.mL.min.measured,dose.particles.mL.max.measured,dose.mg.L.measured,dose.mg.kg.sed.measured,dose.mg.kg.food.measured,dose.particles.kg.food.measured,dose.particles.kg.food.min.measured,dose.particles.kg.food.max.measured,dose.percent.sed.measured,dose.particles.m2.measured,dose.mg.m2.measured,dose.percent.food.measured,dose.particles.kg.sed.measured,chem.add.dose.mg.L.measured,dose.particles.mL.master,dose.particles.mL.master.converted.reported,dose.mg.L.master,dose.mg.L.master.converted.reported,effect,effect.metric,af.time,acute.chronic,af.noec,direction,stat.clarity,lvl1,lvl2,lvl3,effect.score,bio.org,target.cell.tissue,polymer,density.g.cm3,density.mg.um.3,density.reported.estimated,shape,charge,zetapotential.mV,zetapotential.media,functional.group,size.length.mm.nominal,size.length.min.mm.nominal,size.length.max.mm.nominal,size.length.mm.measured,size.length.min.mm.measured,size.length.max.mm.measured,size.width.mm.nominal,size.width.min.mm.nominal,size.width.max.mm.nominal,size.width.mm.measured,size.width.min.mm.measured,size.width.max.mm.measured,size.height.mm.nominal,size.height.min.mm.nominal,size.height.max.mm.nominal,size.height.mm.measured,size.height.min.mm.measured,size.height.max.mm.measured,csf,csf.calculated.estimated,size.length.um.used.for.conversions,size.width.um.used.for.conversions,particle.volume.um3,mass.per.particle.mg,size.category,weather.biofoul,size.valid,size.valid.method,size.valid.media,shape.valid,shape.valid.method,polymer.valid,polymer.valid.method,particle.source,supplier.part,sodium.azide,contaminant.screen,sol.rinse,clean.method,background.plastics,concentration.valid,particle.behavior,uptake.valid,uptake.valid.method,tissue.distribution,fed,curator
Workshop,doi.org/10.1016/j.envpol.2018.08.020,157,,,,Pass,NA,Pass,NA,Tallec,2018,Crassostrea,gigas,Mollusca,Marine,Early,invivo,NA,5.5,Gouin 2020,water,N,N,Lab,Y,N,uv.treated.filtered.seawater,NA,tween20,NA,NA,NA,NA,NA,1.5,4,5,0,1500,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.43E+11,converted,10,reported,Y,NA,10,acute,NA,decrease,Clear,fitness,development,percent.dstage.larvae,3,organism,NA,PS,1.07,1.07E-09,estimated,sphere,positive,15.6,uv.treated.filtered.seawater,NH2,0.00005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,NA,6.54E-05,7.00E-14,1,N,Y,dynamic.light.scatter,filtered.uv.treated.seawater,N,NA,Y,raman,commercial,"polysciences,bangs.laboratories",unknown,N,N,N,N,N,"aeration,pdi.quantified",N,NA,NA,N,"SK,LTH"
Workshop,doi.org/10.1016/j.envpol.2018.08.020,157,,,,Pass,NA,Pass,NA,Tallec,2018,Crassostrea,gigas,Mollusca,Marine,Early,invivo,NA,5.5,Gouin 2020,water,N,N,Lab,Y,N,uv.treated.filtered.seawater,NA,tween20,NA,NA,NA,NA,NA,1.5,4,5,0,1500,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.57E+11,converted,25,reported,Y,NA,10,acute,NA,decrease,Clear,fitness,development,percent.dstage.larvae,3,organism,NA,PS,1.07,1.07E-09,estimated,sphere,positive,15.6,uv.treated.filtered.seawater,NH2,0.00005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,NA,6.54E-05,7.00E-14,1,N,Y,dynamic.light.scatter,filtered.uv.treated.seawater,N,NA,Y,raman,commercial,"polysciences,bangs.laboratories",unknown,N,N,N,N,N,"aeration,pdi.quantified",N,NA,NA,N,"SK,LTH"
Workshop,doi.org/10.1016/j.envpol.2018.08.020,157,,,,Pass,NA,Pass,NA,Tallec,2018,Crassostrea,gigas,Mollusca,Marine,Early,invivo,NA,5.5,Gouin 2020,water,N,N,Lab,Y,N,uv.treated.filtered.seawater,NA,tween20,NA,NA,NA,NA,NA,1.5,4,5,0,1500,NA,NA,NA,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2141898300,converted,0.15,reported,NA,EC50,10,acute,10,NA,Clear,fitness,development,percent.dstage.larvae,3,organism,NA,PS,1.07,1.07E-09,estimated,sphere,positive,15.6,uv.treated.filtered.seawater,NH2,0.00005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,NA,6.54E-05,7.00E-14,1,N,Y,dynamic.light.scatter,filtered.uv.treated.seawater,N,NA,Y,raman,commercial,"polysciences,bangs.laboratories",unknown,N,N,N,N,N,"aeration,pdi.quantified",N,NA,NA,N,"SK,LTH"
Workshop,doi.org/10.1016/j.envpol.2018.08.020,157,,,,Pass,NA,Pass,NA,Tallec,2018,Crassostrea,gigas,Mollusca,Marine,Early,invivo,NA,5.5,Gouin 2020,water,N,N,Lab,Y,N,uv.treated.filtered.seawater,NA,tween20,NA,NA,NA,NA,NA,1,4,6,0,65,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1427932200,converted,0.1,reported,N,NA,10,acute,NA,NA,Clear,fitness,development,metamorphosis.yield,3,organism,NA,PS,1.07,1.07E-09,estimated,sphere,negative,-31.3,uv.treated.filtered.seawater,NA,0.00005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,NA,6.54E-05,7.00E-14,1,N,Y,dynamic.light.scatter,filtered.uv.treated.seawater,N,NA,Y,raman,commercial,"polysciences,bangs.laboratories",unknown,N,N,N,N,N,"aeration,pdi.quantified",N,NA,NA,N,"SK,LTH"
Workshop,doi.org/10.1016/j.envpol.2018.08.020,157,,,,Pass,NA,Pass,NA,Tallec,2018,Crassostrea,gigas,Mollusca,Marine,Early,invivo,NA,5.5,Gouin 2020,water,N,N,Lab,Y,N,uv.treated.filtered.seawater,NA,tween20,NA,NA,NA,NA,NA,1,4,6,0,65,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14279321997,converted,1,reported,N,NA,10,acute,NA,NA,Clear,fitness,development,metamorphosis.yield,3,organism,NA,PS,1.07,1.07E-09,estimated,sphere,negative,-31.3,uv.treated.filtered.seawater,NA,0.00005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,NA,6.54E-05,7.00E-14,1,N,Y,dynamic.light.scatter,filtered.uv.treated.seawater,N,NA,Y,raman,commercial,"polysciences,bangs.laboratories",unknown,N,N,N,N,N,"aeration,pdi.quantified",N,NA,NA,N,"SK,LTH"
Workshop,doi.org/10.1016/j.envpol.2018.08.020,157,,,,Pass,NA,Pass,NA,Tallec,2018,Crassostrea,gigas,Mollusca,Marine,Early,invivo,NA,5.5,Gouin 2020,water,N,N,Lab,Y,N,uv.treated.filtered.seawater,NA,tween20,NA,NA,NA,NA,NA,1,4,6,0,65,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.43E+11,converted,10,reported,N,NA,10,acute,NA,NA,Clear,fitness,development,metamorphosis.yield,3,organism,NA,PS,1.07,1.07E-09,estimated,sphere,negative,-31.3,uv.treated.filtered.seawater,NA,0.00005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,NA,6.54E-05,7.00E-14,1,N,Y,dynamic.light.scatter,filtered.uv.treated.seawater,N,NA,Y,raman,commercial,"polysciences,bangs.laboratories",unknown,N,N,N,N,N,"aeration,pdi.quantified",N,NA,NA,N,"SK,LTH"
Workshop,doi.org/10.1016/j.envpol.2018.08.020,157,,,,Pass,NA,Pass,NA,Tallec,2018,Crassostrea,gigas,Mollusca,Marine,Early,invivo,NA,5.5,Gouin 2020,water,N,N,Lab,Y,N,uv.treated.filtered.seawater,NA,tween20,NA,NA,NA,NA,NA,1,4,6,0,65,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.57E+11,converted,25,reported,N,HONEC,10,acute,1,NA,Clear,fitness,development,metamorphosis.yield,3,organism,NA,PS,1.07,1.07E-09,estimated,sphere,negative,-31.3,uv.treated.filtered.seawater,NA,0.00005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,NA,6.54E-05,7.00E-14,1,N,Y,dynamic.light.scatter,filtered.uv.treated.seawater,N,NA,Y,raman,commercial,"polysciences,bangs.laboratories",unknown,N,N,N,N,N,"aeration,pdi.quantified",N,NA,NA,N,"SK,LTH"
Workshop,doi.org/10.1016/j.envpol.2018.08.020,157,,,,Pass,NA,Pass,NA,Tallec,2018,Crassostrea,gigas,Mollusca,Marine,Early,invivo,NA,5.5,Gouin 2020,water,N,N,Lab,Y,N,uv.treated.filtered.seawater,NA,tween20,NA,NA,NA,NA,NA,1,4,6,0,65,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1427932200,converted,0.1,reported,N,NA,10,acute,NA,NA,Clear,fitness,development,metamorphosis.yield,3,organism,NA,PS,1.07,1.07E-09,estimated,sphere,negative,-13.8,uv.treated.filtered.seawater,COOH,0.00005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,NA,6.54E-05,7.00E-14,1,N,Y,dynamic.light.scatter,filtered.uv.treated.seawater,N,NA,Y,raman,commercial,"polysciences,bangs.laboratories",unknown,N,N,N,N,N,"aeration,pdi.quantified",N,NA,NA,N,"SK,LTH"
Workshop,doi.org/10.1016/j.envpol.2018.08.020,157,,,,Pass,NA,Pass,NA,Tallec,2018,Crassostrea,gigas,Mollusca,Marine,Early,invivo,NA,5.5,Gouin 2020,water,N,N,Lab,Y,N,uv.treated.filtered.seawater,NA,tween20,NA,NA,NA,NA,NA,1,4,6,0,65,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14279321997,converted,1,reported,N,NA,10,acute,NA,NA,Clear,fitness,development,metamorphosis.yield,3,organism,NA,PS,1.07,1.07E-09,estimated,sphere,negative,-13.8,uv.treated.filtered.seawater,COOH,0.00005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,NA,6.54E-05,7.00E-14,1,N,Y,dynamic.light.scatter,filtered.uv.treated.seawater,N,NA,Y,raman,commercial,"polysciences,bangs.laboratories",unknown,N,N,N,N,N,"aeration,pdi.quantified",N,NA,NA,N,"SK,LTH"
Workshop,doi.org/10.1016/j.envpol.2018.08.020,157,,,,Pass,NA,Pass,NA,Tallec,2018,Crassostrea,gigas,Mollusca,Marine,Early,invivo,NA,5.5,Gouin 2020,water,N,N,Lab,Y,N,uv.treated.filtered.seawater,NA,tween20,NA,NA,NA,NA,NA,1,4,6,0,65,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.43E+11,converted,10,reported,N,NA,10,acute,NA,NA,Clear,fitness,development,metamorphosis.yield,3,organism,NA,PS,1.07,1.07E-09,estimated,sphere,negative,-13.8,uv.treated.filtered.seawater,COOH,0.00005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,NA,6.54E-05,7.00E-14,1,N,Y,dynamic.light.scatter,filtered.uv.treated.seawater,N,NA,Y,raman,commercial,"polysciences,bangs.laboratories",unknown,N,N,N,N,N,"aeration,pdi.quantified",N,NA,NA,N,"SK,LTH"
Workshop,doi.org/10.1016/j.envpol.2018.08.020,157,,,,Pass,NA,Pass,NA,Tallec,2018,Crassostrea,gigas,Mollusca,Marine,Early,invivo,NA,5.5,Gouin 2020,water,N,N,Lab,Y,N,uv.treated.filtered.seawater,NA,tween20,NA,NA,NA,NA,NA,1,4,6,0,65,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.57E+11,converted,25,reported,N,HONEC,10,acute,1,NA,Clear,fitness,development,metamorphosis.yield,3,organism,NA,PS,1.07,1.07E-09,estimated,sphere,negative,-13.8,uv.treated.filtered.seawater,COOH,0.00005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,NA,6.54E-05,7.00E-14,1,N,Y,dynamic.light.scatter,filtered.uv.treated.seawater,N,NA,Y,raman,commercial,"polysciences,bangs.laboratories",unknown,N,N,N,N,N,"aeration,pdi.quantified",N,NA,NA,N,"SK,LTH"
Workshop,doi.org/10.1016/j.envpol.2018.08.020,157,,,,Pass,NA,Pass,NA,Tallec,2018,Crassostrea,gigas,Mollusca,Marine,Early,invivo,NA,5.5,Gouin 2020,water,N,N,Lab,Y,N,uv.treated.filtered.seawater,NA,tween20,NA,NA,NA,NA,NA,1,4,6,0,65,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1427932200,converted,0.1,reported,N,NA,10,acute,NA,NA,Clear,fitness,development,metamorphosis.yield,3,organism,NA,PS,1.07,1.07E-09,estimated,sphere,positive,15.6,uv.treated.filtered.seawater,NH2,0.00005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,NA,6.54E-05,7.00E-14,1,N,Y,dynamic.light.scatter,filtered.uv.treated.seawater,N,NA,Y,raman,commercial,"polysciences,bangs.laboratories",unknown,N,N,N,N,N,"aeration,pdi.quantified",N,NA,NA,N,"SK,LTH"
Workshop,doi.org/10.1016/j.envpol.2018.08.020,157,,,,Pass,NA,Pass,NA,Tallec,2018,Crassostrea,gigas,Mollusca,Marine,Early,invivo,NA,5.5,Gouin 2020,water,N,N,Lab,Y,N,uv.treated.filtered.seawater,NA,tween20,NA,NA,NA,NA,NA,1,4,6,0,65,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14279321997,converted,1,reported,N,NA,10,acute,NA,NA,Clear,fitness,development,metamorphosis.yield,3,organism,NA,PS,1.07,1.07E-09,estimated,sphere,positive,15.6,uv.treated.filtered.seawater,NH2,0.00005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,NA,6.54E-05,7.00E-14,1,N,Y,dynamic.light.scatter,filtered.uv.treated.seawater,N,NA,Y,raman,commercial,"polysciences,bangs.laboratories",unknown,N,N,N,N,N,"aeration,pdi.quantified",N,NA,NA,N,"SK,LTH"
Workshop,doi.org/10.1016/j.envpol.2018.08.020,157,,,,Pass,NA,Pass,NA,Tallec,2018,Crassostrea,gigas,Mollusca,Marine,Early,invivo,NA,5.5,Gouin 2020,water,N,N,Lab,Y,N,uv.treated.filtered.seawater,NA,tween20,NA,NA,NA,NA,NA,1,4,6,0,65,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.43E+11,converted,10,reported,N,NA,10,acute,NA,NA,Clear,fitness,development,metamorphosis.yield,3,organism,NA,PS,1.07,1.07E-09,estimated,sphere,positive,15.6,uv.treated.filtered.seawater,NH2,0.00005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,NA,6.54E-05,7.00E-14,1,N,Y,dynamic.light.scatter,filtered.uv.treated.seawater,N,NA,Y,raman,commercial,"polysciences,bangs.laboratories",unknown,N,N,N,N,N,"aeration,pdi.quantified",N,NA,NA,N,"SK,LTH"
Workshop,doi.org/10.1016/j.envpol.2018.08.020,157,,,,Pass,NA,Pass,NA,Tallec,2018,Crassostrea,gigas,Mollusca,Marine,Early,invivo,NA,5.5,Gouin 2020,water,N,N,Lab,Y,N,uv.treated.filtered.seawater,NA,tween20,NA,NA,NA,NA,NA,1,4,6,0,65,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.57E+11,converted,25,reported,N,HONEC,10,acute,1,NA,Clear,fitness,development,metamorphosis.yield,3,organism,NA,PS,1.07,1.07E-09,estimated,sphere,positive,15.6,uv.treated.filtered.seawater,NH2,0.00005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,NA,6.54E-05,7.00E-14,1,N,Y,dynamic.light.scatter,filtered.uv.treated.seawater,N,NA,Y,raman,commercial,"polysciences,bangs.laboratories",unknown,N,N,N,N,N,"aeration,pdi.quantified",N,NA,NA,N,"SK,LTH"
Workshop,doi.org/10.1016/j.envpol.2018.08.020,157,,,,Pass,NA,Pass,NA,Tallec,2018,Crassostrea,gigas,Mollusca,Marine,Early,invivo,NA,5.5,Gouin 2020,water,N,N,Lab,Y,N,uv.treated.filtered.seawater,NA,tween20,NA,NA,NA,NA,NA,1,4,6,0,65,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1427932200,converted,0.1,reported,N,NA,10,acute,NA,NA,Clear,fitness,development,developmental.abnormalities,3,organism,NA,PS,1.07,1.07E-09,estimated,sphere,negative,-31.3,uv.treated.filtered.seawater,NA,0.00005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,NA,6.54E-05,7.00E-14,1,N,Y,dynamic.light.scatter,filtered.uv.treated.seawater,N,NA,Y,raman,commercial,"polysciences,bangs.laboratories",unknown,N,N,N,N,N,"aeration,pdi.quantified",N,NA,NA,N,"SK,LTH"
Workshop,doi.org/10.1016/j.envpol.2018.08.020,157,,,,Pass,NA,Pass,NA,Tallec,2018,Crassostrea,gigas,Mollusca,Marine,Early,invivo,NA,5.5,Gouin 2020,water,N,N,Lab,Y,N,uv.treated.filtered.seawater,NA,tween20,NA,NA,NA,NA,NA,1,4,6,0,65,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14279321997,converted,1,reported,N,NA,10,acute,NA,NA,Clear,fitness,development,developmental.abnormalities,3,organism,NA,PS,1.07,1.07E-09,estimated,sphere,negative,-31.3,uv.treated.filtered.seawater,NA,0.00005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,NA,6.54E-05,7.00E-14,1,N,Y,dynamic.light.scatter,filtered.uv.treated.seawater,N,NA,Y,raman,commercial,"polysciences,bangs.laboratories",unknown,N,N,N,N,N,"aeration,pdi.quantified",N,NA,NA,N,"SK,LTH"
Workshop,doi.org/10.1016/j.envpol.2018.08.020,157,,,,Pass,NA,Pass,NA,Tallec,2018,Crassostrea,gigas,Mollusca,Marine,Early,invivo,NA,5.5,Gouin 2020,water,N,N,Lab,Y,N,uv.treated.filtered.seawater,NA,tween20,NA,NA,NA,NA,NA,1,4,6,0,65,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.43E+11,converted,10,reported,N,NA,10,acute,NA,NA,Clear,fitness,development,developmental.abnormalities,3,organism,NA,PS,1.07,1.07E-09,estimated,sphere,negative,-31.3,uv.treated.filtered.seawater,NA,0.00005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,NA,6.54E-05,7.00E-14,1,N,Y,dynamic.light.scatter,filtered.uv.treated.seawater,N,NA,Y,raman,commercial,"polysciences,bangs.laboratories",unknown,N,N,N,N,N,"aeration,pdi.quantified",N,NA,NA,N,"SK,LTH"
Workshop,doi.org/10.1016/j.envpol.2018.08.020,157,,,,Pass,NA,Pass,NA,Tallec,2018,Crassostrea,gigas,Mollusca,Marine,Early,invivo,NA,5.5,Gouin 2020,water,N,N,Lab,Y,N,uv.treated.filtered.seawater,NA,tween20,NA,NA,NA,NA,NA,1,4,6,0,65,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.57E+11,converted,25,reported,N,HONEC,10,acute,1,NA,Clear,fitness,development,developmental.abnormalities,3,organism,NA,PS,1.07,1.07E-09,estimated,sphere,negative,-31.3,uv.treated.filtered.seawater,NA,0.00005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,NA,6.54E-05,7.00E-14,1,N,Y,dynamic.light.scatter,filtered.uv.treated.seawater,N,NA,Y,raman,commercial,"polysciences,bangs.laboratories",unknown,N,N,N,N,N,"aeration,pdi.quantified",N,NA,NA,N,"SK,LTH"
Workshop,doi.org/10.1016/j.envpol.2018.08.020,157,,,,Pass,NA,Pass,NA,Tallec,2018,Crassostrea,gigas,Mollusca,Marine,Early,invivo,NA,5.5,Gouin 2020,water,N,N,Lab,Y,N,uv.treated.filtered.seawater,NA,tween20,NA,NA,NA,NA,NA,1,4,6,0,65,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1427932200,converted,0.1,reported,N,NA,10,acute,NA,NA,Clear,fitness,development,developmental.abnormalities,3,organism,NA,PS,1.07,1.07E-09,estimated,sphere,negative,-13.8,uv.treated.filtered.seawater,COOH,0.00005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,NA,6.54E-05,7.00E-14,1,N,Y,dynamic.light.scatter,filtered.uv.treated.seawater,N,NA,Y,raman,commercial,"polysciences,bangs.laboratories",unknown,N,N,N,N,N,"aeration,pdi.quantified",N,NA,NA,N,"SK,LTH"
Workshop,doi.org/10.1016/j.envpol.2018.08.020,157,,,,Pass,NA,Pass,NA,Tallec,2018,Crassostrea,gigas,Mollusca,Marine,Early,invivo,NA,5.5,Gouin 2020,water,N,N,Lab,Y,N,uv.treated.filtered.seawater,NA,tween20,NA,NA,NA,NA,NA,1,4,6,0,65,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14279321997,converted,1,reported,N,NA,10,acute,NA,NA,Clear,fitness,development,developmental.abnormalities,3,organism,NA,PS,1.07,1.07E-09,estimated,sphere,negative,-13.8,uv.treated.filtered.seawater,COOH,0.00005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,NA,6.54E-05,7.00E-14,1,N,Y,dynamic.light.scatter,filtered.uv.treated.seawater,N,NA,Y,raman,commercial,"polysciences,bangs.laboratories",unknown,N,N,N,N,N,"aeration,pdi.quantified",N,NA,NA,N,"SK,LTH"
Workshop,doi.org/10.1016/j.envpol.2018.08.020,157,,,,Pass,NA,Pass,NA,Tallec,2018,Crassostrea,gigas,Mollusca,Marine,Early,invivo,NA,5.5,Gouin 2020,water,N,N,Lab,Y,N,uv.treated.filtered.seawater,NA,tween20,NA,NA,NA,NA,NA,1,4,6,0,65,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.43E+11,converted,10,reported,N,NA,10,acute,NA,NA,Clear,fitness,development,developmental.abnormalities,3,organism,NA,PS,1.07,1.07E-09,estimated,sphere,negative,-13.8,uv.treated.filtered.seawater,COOH,0.00005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,NA,6.54E-05,7.00E-14,1,N,Y,dynamic.light.scatter,filtered.uv.treated.seawater,N,NA,Y,raman,commercial,"polysciences,bangs.laboratories",unknown,N,N,N,N,N,"aeration,pdi.quantified",N,NA,NA,N,"SK,LTH"
Workshop,doi.org/10.1016/j.envpol.2018.08.020,157,,,,Pass,NA,Pass,NA,Tallec,2018,Crassostrea,gigas,Mollusca,Marine,Early,invivo,NA,5.5,Gouin 2020,water,N,N,Lab,Y,N,uv.treated.filtered.seawater,NA,tween20,NA,NA,NA,NA,NA,1,4,6,0,65,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.57E+11,converted,25,reported,N,HONEC,10,acute,1,NA,Clear,fitness,development,developmental.abnormalities,3,organism,NA,PS,1.07,1.07E-09,estimated,sphere,negative,-13.8,uv.treated.filtered.seawater,COOH,0.00005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,NA,6.54E-05,7.00E-14,1,N,Y,dynamic.light.scatter,filtered.uv.treated.seawater,N,NA,Y,raman,commercial,"polysciences,bangs.laboratories",unknown,N,N,N,N,N,"aeration,pdi.quantified",N,NA,NA,N,"SK,LTH"
